id	text_lower	label	matched_word
1.58902E+18	"hello @twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend accounts that use this hashtag for violating twitter rules.\nthank you 🙏❤️\n\n#mahsaamini\n#مهسا_امینی"	1	"twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend"
1.60879E+18	"if you need help with recovering any hacked or suspended  account, mails, tiktok, snapchat, instagram etc..\n#instagram #account #needhelp #suspendaccount #help #mail #tiktok #snapchat #hack #suspended ."	1	suspended  account
1.57301E+18	lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\nbe our voice when they silenced us\nsay her name\n985	1	accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove
1.58886E+18	"hello @twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend accounts that use this hashtag for violating twitter rules.\nthank you 🙏❤️\n\n#mahsaamini\n#مهسا_امینی"	1	"twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend"
1.58571E+18	"madam @cecile_rilhac, maryam rajavi does not represent iranian women &amp; men. rajavi is a fascist radical islamist who is no better than khamenei\nrajavi &amp; her org are deeply hated by almost all in iran. i’m glad you realized your mistake and removed your tweet. #mahsaamini 1/7"	1	removed your tweet
1.61153E+18	"if you need help with recovering any hacked or suspended  account, mails, tiktok, snapchat, instagram etc..\ni'm available 24/7\n#instagram #account #needhelp #suspendaccount #help #mail #tiktok #snapchat #hack #suspended"	1	suspended  account
1.58963E+18	"it's enough!  mr. @elonmusk, ban twitter for criminal khamenei.\n if he does not allow the people to use this platform, why do you allow him to use this platform?\n#مهسا_امینی\nشصت و یک"	1	 ban twitter
1.58089E+18	"take the murderous islamic republic of iran with long &amp; current history of femicide &amp; harassment off of the \n@un_csw, un top body on women!\nyou owe us, iranian women, an explanation as to why they still have this platform!? why are you dead silent!?\n#mahsaamini\n#iranrevolution https://t.co/uybyph6gto"	0	harassment
1.58675E+18	dear @elonmusk now that you are claiming that you are defending free speech i think it’s about time that you punish those who are not allowing people to freely express themselves (like iranian politicians and mullahs)by suspending their accounts.\n#مهسا_امینی	1	suspending their account
1.60112E+18	"#mohsenhashemzehi death sentence is finalized by the islamic republic. we need immediate action from @un @potus and @europarl_en to impose more targeted sanctions, expel islamic republic diplomats, and block their bank account,…  #مهسا_امینی #اعتصابات_سراسری #انقلاب_۱۴۰۱ https://t.co/bbutu3jbdh"	0	block their bank account
1.57296E+18	lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\nbe our voice when they silenced us\nsay her name\n879	1	accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove
1.5797E+18	"🆗 moderate internet #outage ended: #starlink in #illinois since 12:05 am resolved after 15 min, impacting #chicago\n\n🇺🇸 get notifications with fing desktop\n👉 https://t.co/dwsfirxhrj\n\nretweet if resolved for you as well\n#starlinkdown #starlinkoutage #starlinkup #night"	0	"moderate internet #outage ended: #starlink in #illinois since 12:05 am resolved after 15 min, impacting #chicago\n\n🇺🇸 get notifications with fing desktop\n👉 https://t.co/dwsfirxhrj\n\nretweet"
1.60005E+18	"hossein jalali, iran parliament member: bank accounts of women not wearing hijab properly will be blocked soon. \nthe ir lacks enough oppressing forces, so it comes up with new tactics to put pressure on women.\n#مهسا_امینی \n#mahsaamini\n#iranrevoiution \n@cnn"	0	accounts of women not wearing hijab properly will be block
1.60231E+18	"if you need help with recovering any hacked or suspended  account, mails, tiktok, snapchat, instagram #instagram #account #needhelp #suspendaccount #help #mail #tiktok #snapchat #hack #suspended"	1	suspended  account
1.58995E+18	"dear @twitter @twittersupport @elonmusk\nthese pages are two of the best iranian accounts that help the ""women life freedom"" revolution in iran. anyone who reported them is working for islamic republic. \nplease restore these account.\n@jupiter_rad_2 \n@iam_papillonnnn\n#مهسا_امینی"	1	"twitter @twittersupport @elonmusk\nthese pages are two of the best iranian accounts that help the ""women life freedom"" revolution in iran. anyone who report"
1.57632E+18	this song by persian singer sherwin hajipour is so beautiful! \nhe got arrested by security forces and his video is deleted from his account.\npeople now play his music from their rooftops. \nhere is the video with english subtitle.\n#mahsaamini \nhttps://t.co/hdqtc7odvm	1	deleted from his account
1.57346E+18	"people will remember that the major platforms such as @meta and @twitter were not on our side and not only didn't they ban the evil officials off the ir, meta also started deleting contents of our #iranrevolution.\nwe will remember.\n#iranprotests #mahsa_amini #opiran #مهسا_امینی"	1	twitter were not on our side and not only didn't they ban 
1.60027E+18	to #hack or recover your account dm now #digitalhealth #health #datascience\n#python #snapchat #cloud #whatsapp #flutter #serverless #neuralnetwork #blockchain #nlp #publichealth #bigdata\n#gmailhecked #100daysofcode #lot #startup #statistics #data #analytics\n#automation https://t.co/8yeur0fk3x	1	account dm now #digitalhealth #health #datascience\n#python #snapchat #cloud #whatsapp #flutter #serverless #neuralnetwork #block
1.59482E+18	hey #elonmusk. where is your free speech? this account is important for the #iranrevolution and twitter is blocking this account? really? #iran #iranprotests #iranrevolution2022 #iranprotests2022 https://t.co/zh3juebt2l	1	account is important for the #iranrevolution and twitter is block
1.58106E+18	authorities in iran forced to remove poster of women in hijabs after pr fiasco https://t.co/4njvvriuow \n#iranrevolution2022 #iranprotests2022 #iran	0	remove post
1.60967E+18	unlock your ban or hacked twitter \nslide my dm now #twiter #hacking #hacking #hacked #hacker #hack #twitterfiles2 #twittergate send a msg	1	 ban or hacked twitter
1.58939E+18	"elon musk, ban khamenei, the terrorist from twitter who killed thousands of people in #iran to stay in domination.\nsign the petition! https://t.co/89cxfwlt0b \n#opiran \n#مهسا_امینی"	1	" ban khamenei, the terrorist from twitter"
1.61133E+18	"shame on @instagram that tries to silence freedom fighters in iran by blocking their accounts, whereas despots and murderers like the president of the islamic republic get a blue tick. \n#mahsaamini \n#iranrevoiution \n#womanlifefreedom https://t.co/bxhphbwxmp"	1	blocking their account
1.60071E+18	"about us $6 is the price of an indian's identity in the bot market, claims report by @nordvpn #whatsnewonthenet #hackers #vpn #userdata #onlineprivacy \nhttps://t.co/lvqejyljsd https://t.co/asxydyc4cu"	0	report by @nordvpn #whatsnewonthenet #hackers #vpn #user
1.57359E+18	"amid #iranprotests2022, regime security apparatus have launched channels on @telegram to identify protesters who could face execution &amp; torture under custody… their previous channel was removed after receiving many reports from users.\n@durov\n#مهسا_امینی\nhttps://t.co/pp173vkg9n"	1	removed after receiving many reports from user
1.57333E+18	"instagram and whatsapp social networks have been completely shut down. also, many vpns are out of order. reports and images of the uprising cannot be posted.\n#internetshutdown #internet4iran"	1	reports and images of the uprising cannot be post
1.58701E+18	"turkey said it launched another operation to target members of the kurdistan workers' party (pkk) in the country's east, involving hundreds of security personnel, state media reported.\n\n#iraq #kurdistan #twitterkurds \nhttps://t.co/vk4xysj8s0"	0	reported.\n\n#iraq #kurdistan #twitter
1.59057E+18	"hi @twittersupport,\nisis backed terrorists are abusing #mahsaamini to spread violence in the forms of attacking, killing, raping and bullying by calling others to commit such vile things.\n\nplease act accordingly and get this account suspended.\n\nthanks for attention🙏🏻"	1	"twittersupport,\nisis backed terrorists are abusing #mahsaamini to spread violence in the forms of attacking, killing, raping and bullying by calling others to commit such vile things.\n\nplease act accordingly and get this account suspend"
1.57737E+18	the brussels court canceled the ban on the extradition of asadullah asadi to iran!! really!? are you blind and deaf?\n@vonderleyen @trussliz @emmanuelmacron @potus @justintrudeau @kamalaharris\n@cnn @guardian @washingtonpost @libe @ap @nytimes\n#مهسا_امینی\n#mahsaamini #opiran https://t.co/uo7fnm6myj	0	 ban on the extradition of asadullah asadi to iran!! really!? are you blind and deaf?\n@vonderleyen @trussliz @emmanuelmacron @potus @justintrudeau @kamalaharris\n@cnn @guardian @washingtonpost
1.57249E+18	"dear anonymous\nplease, please, delete the information of the people who were arrested in iran\nif their personal information is not destroyed, they will kill these people after the protests\ni promised not to disappoint them\nplease do something\nneed your help\n#mahsaamini"	1	delete
